"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"647","OTU_03814","Bacteria","Proteobacteria","Deltaproteobacteria","PB19","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"648","OTU_03823","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methylobacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"653","OTU_03847","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","unclassified",NA,0,0,0.14,0.02,0.09,0,0.01,0.04,0.03,0,0.01,0.05,0.01,0,0.01,0.02,0.01,0,0,0,0,0,0.03,0,0,0,0,0.01
"654","OTU_03868","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Oleiphilaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"655","OTU_03894","Bacteria","Planctomycetes","Phycisphaerae","AKAU3564","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"657","OTU_03906","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Coccinimonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"661","OTU_03945","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Francisellaceae","Francisella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"662","OTU_03948","Bacteria","Nitrospirae","Nitrospira","Nitrospirales","Thermodesulfovibrionaceae","BD2-6",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"664","OTU_03956","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"665","OTU_03979","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","Microthrixaceae","Candidatus_Microthrix",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"666","OTU_03982","Bacteria","Chloroflexi","Anaerolineae","DRC31","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"670","OTU_04001","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia",NA,0,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0
"672","OTU_04038","Bacteria","Chloroflexi","TK10","B07_WMSP1","FFCH4570","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"675","OTU_04088","Bacteria","OD1","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"680","OTU_04138","Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","JTB38","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"681","OTU_04148","Bacteria","Proteobacteria","Alphaproteobacteria","Kiloniellales","unclassified","unclassified",NA,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"682","OTU_04153","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Leeuwenhoekiella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0
"683","OTU_04155","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Rhodospirillaceae","Stella",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"687","OTU_04180","Bacteria","Actinobacteria","Acidimicrobiia","Acidimicrobiales","C111","unclassified",NA,0.01,7.66,0,1.71,0.19,1.93,0.02,1.19,0,0.39,0,0.56,0,4.23,0.26,0.75,0.13,0.16,0.16,4.31,0.01,0.12,0.01,6.65,0,0.22,0.06,0.01
"688","OTU_04181","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Microbacteriaceae","Curtobacterium",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","OTU_04187","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinosynnemataceae","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"690","OTU_04191","Bacteria","Chloroflexi","Chloroflexi","Herpetosiphonales","unclassified","unclassified",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"691","OTU_04195","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","Flavisolibacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"696","OTU_04265","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"697","OTU_04275","Bacteria","Verrucomicrobia","Opitutae","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"698","OTU_04292","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Collinsella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"700","OTU_04308","Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Olsenella",NA,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"702","OTU_04322","Bacteria","Acidobacteria","DA052","Ellin6513","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"703","OTU_04328","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Nannocystaceae","Nannocystis",NA,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"704","OTU_04335","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"705","OTU_04337","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Alcaligenaceae","Sutterella",NA,0,0,0.01,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"706","OTU_04343","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Ruminobacter",NA,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"707","OTU_04355","Bacteria","Firmicutes","Clostridia","Clostridiales","Veillonellaceae","vadinHB04",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"709","OTU_04386","Bacteria","Proteobacteria","Alphaproteobacteria","Ellin329","unclassified","unclassified",NA,0,0.02,0,0,0,0.03,0,0.15,0,0,0,0,0,0.39,0,0.04,0,0,0.05,0.06,0,0,0,0.04,0,0.01,0,0
"710","OTU_04397","Bacteria","Proteobacteria","Deltaproteobacteria","BPC076","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"713","OTU_04400","Bacteria","Proteobacteria","Gammaproteobacteria","Thiohalorhabdales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0
"714","OTU_04406","Bacteria","Proteobacteria","Betaproteobacteria","Neisseriales","Neisseriaceae","Formivibrio",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"715","OTU_04412","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"716","OTU_04414","Bacteria","MVP-21","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"717","OTU_04417","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Chlamydiaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"718","OTU_04420","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Chondromyces",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"720","OTU_04430","Bacteria","TM7","TM7-3","I025","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"721","OTU_04434","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Oxalobacteraceae","Herminiimonas",NA,0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0
"724","OTU_04481","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Cytophaga",NA,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"725","OTU_04495","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Candidatus_Protochlamydia",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"727","OTU_04551","Bacteria","GOUTA4","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"728","OTU_04555","Bacteria","Elusimicrobia","Elusimicrobia","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"730","OTU_04575","Bacteria","Proteobacteria","Deltaproteobacteria","Entotheonellales","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"731","OTU_04599","Bacteria","Chloroflexi","TK10","AKYG885","Dolo_23","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"733","OTU_04609","Bacteria","TM6","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","OTU_04634","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"736","OTU_04660","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Solibacillus",NA,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"737","OTU_04665","Bacteria","Verrucomicrobia","Spartobacteria","Chthoniobacterales","Chthoniobacteraceae","heteroC45_4W",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","OTU_04667","Bacteria","Gemmatimonadetes","Gemmatimonadetes","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","OTU_04669","Bacteria","Acidobacteria","iii1-8","DS-18","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"740","OTU_04683","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Patulibacteraceae","unclassified",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"741","OTU_04698","Bacteria","Chloroflexi","Dehalococcoidetes","GIF9","unclassified","unclassified",NA,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"743","OTU_04701","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Geobacteraceae","Geobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.01,0,0
"744","OTU_04702","Bacteria","Chloroflexi","MVP-21","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"745","OTU_04717","Bacteria","WPS-2","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"750","OTU_04912","Bacteria","GN02","GN07","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"753","OTU_04987","Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Chromatiaceae","Alishewanella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"754","OTU_04989","Bacteria","Verrucomicrobia","Opitutae","Puniceicoccales","Puniceicoccaceae","Coraliomargarita",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"756","OTU_04991","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Amoebophilaceae","SC3-56",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"757","OTU_04997","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardioidaceae","Propionicimonas",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"759","OTU_05031","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Micromonosporaceae","Micromonospora",NA,0,0.02,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0
"761","OTU_05059","Bacteria","OP3","BD4-9","unclassified","unclassified","unclassified",NA,0,0,0,0.02,0,0,0,0,0,0.01,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0.02,0,0
"764","OTU_05072","Bacteria","Cyanobacteria","Oscillatoriophycideae","Chroococcales","Xenococcaceae","unclassified",NA,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"766","OTU_05121","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Erwinia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"767","OTU_05142","Bacteria","Firmicutes","Erysipelotrichi","Erysipelotrichales","Erysipelotrichaceae","Eubacterium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"769","OTU_05160","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","5-7N15",NA,0,0,0.01,0,0,0,0,0.01,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"770","OTU_05163","Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Aequorivita",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"771","OTU_05166","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Nocardiaceae","Nocardia",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"773","OTU_05181","Bacteria","LCP-89","SAW1_B44","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"774","OTU_05197","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","WCHB1-84",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"777","OTU_05243","Bacteria","Chloroflexi","P2-11E","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"779","OTU_05267","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira",NA,0,0,0.01,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0
"781","OTU_05290","Bacteria","Chloroflexi","S085","unclassified","unclassified","unclassified",NA,0,0,0,0,0.05,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"782","OTU_05299","Bacteria","Cyanobacteria","4C0d-2","YS2","unclassified","unclassified",NA,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"784","OTU_05330","Bacteria","Acidobacteria","EC1113","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"785","OTU_05334","Bacteria","FCPU426","unclassified","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"786","OTU_05337","Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","OTU_05356","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"788","OTU_05358","Bacteria","Acidobacteria","Acidobacteria-5","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"790","OTU_05407","Bacteria","Firmicutes","Clostridia","Clostridiales","Mogibacteriaceae","Anaerovorax",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"792","OTU_05412","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"793","OTU_05415","Bacteria","Elusimicrobia","Elusimicrobia","FAC88","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"794","OTU_05418","Bacteria","SAR406","AB16","Arctic96B-7","A714017","ZA3312c",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","OTU_05436","Bacteria","Cyanobacteria","4C0d-2","MLE1-12","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0
"797","OTU_05458","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Halomonadaceae","Halomonas",NA,0,0,0,0,0.23,0,0,0,0.05,0,0,0,0.04,0,0.47,0.01,0.04,0,0.21,0,0,0,0,0,0,0,0,0
"798","OTU_05462","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Coxiella",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"799","OTU_05478","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus",NA,0,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0,0,0,0
"800","OTU_05492","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Parvibaculum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"802","OTU_05514","Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicimonaceae","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"803","OTU_05517","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Sporobacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","OTU_05535","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Cytophagaceae","Spirosoma",NA,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"805","OTU_05544","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Ellin5290","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"806","OTU_05546","Bacteria","OP3","koll11","GIF10","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"807","OTU_05549","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhodobiaceae","Afifella",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"808","OTU_05579","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ethanoligenens",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"809","OTU_05589","Bacteria","Proteobacteria","Deltaproteobacteria","Sva0853","JTB36","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"812","OTU_05605","Bacteria","Gemmatimonadetes","Gemm-3","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"813","OTU_05620","Bacteria","Firmicutes","Clostridia","Clostridiales","Dehalobacteriaceae","Dehalobacterium",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"814","OTU_05629","Bacteria","Tenericutes","Mollicutes","RF39","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"815","OTU_05665","Bacteria","Firmicutes","Bacilli","Bacillales","Paenibacillaceae","Ammoniphilus",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"819","OTU_05712","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Burkholderiaceae","Burkholderia",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"820","OTU_05732","Bacteria","Spirochaetes","Spirochaetes","Sphaerochaetales","Sphaerochaetaceae","wall-less",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"822","OTU_05764","Bacteria","OP11","WCHB1-64","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"824","OTU_05786","Bacteria","Synergistetes","Synergistia","Synergistales","Anaerobaculaceae","Anaerobaculum",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"825","OTU_05788","Bacteria","Gemmatimonadetes","Gemmatimonadetes","Gemmatimonadales","Ellin5301","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"828","OTU_05806","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Hyphomonadaceae","Oceanicaulis",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"829","OTU_05825","Bacteria","OP11","OP11-3","unclassified","unclassified","unclassified",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0
"831","OTU_05861","Bacteria","Chlorobi","BSV26","C20","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0
"832","OTU_05888","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio",NA,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"834","OTU_05894","Bacteria","Proteobacteria","Gammaproteobacteria","Methylococcales","Methylococcaceae","unclassified",NA,0,0,0,0,0.07,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","OTU_05901","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","unclassified",NA,0,0,0.38,0.01,0,0,0.01,0.05,0.02,0,0,0.01,7.42,0,0,0,0.05,0.01,1.31,0,0.07,0,0.01,0,0,0,0.02,0
"837","OTU_05918","Bacteria","SAR406","AB16","SSW63Au","SHAS460","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0
"838","OTU_05924","Bacteria","WS3","PRR-12","Sediment-1","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0
"840","OTU_05930","Bacteria","Proteobacteria","Deltaproteobacteria","DTB120","unclassified","unclassified",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"841","OTU_05941","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
