"","OTU","Kingdom","Phylum","Class","Order","Family","Genus","Species","BBE","BBW","BRE","BRW","CBE","CBW","EUE","EUW","FRE","FRW","IJE","IJW","LOE","LOW","MAE","MAW","MME","MMW","POE","POW","RME","RMW","SCE","SCW","TXE","TXW","VIE","VIW"
"7435","OTU_05930","Bacteria","Proteobacteria","Deltaproteobacteria","DTB120","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7436","OTU_05931","Bacteria","GN02","BB34","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7437","OTU_05932","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7438","OTU_05933","Bacteria","Gemmatimonadetes","Gemm-2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7439","OTU_05934","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7440","OTU_05936","Bacteria","Actinobacteria","Nitriliruptoria","Nitriliruptorales","Nitriliruptoraceae","unclassified","unclassified",0,0.05,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.01,0,0,0,0
"7441","OTU_05937","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7442","OTU_05938","Bacteria","Bacteroidetes","Cytophagia","Cytophagales","Flammeovirgaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7443","OTU_05939","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0
"7445","OTU_05940","Bacteria","TM6","SJA-4","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7446","OTU_05941","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Odoribacteraceae","Odoribacter","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7447","OTU_05944","Bacteria","Proteobacteria","Deltaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7448","OTU_05946","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7449","OTU_05947","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
"7450","OTU_05948","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7451","OTU_05949","Bacteria","Proteobacteria","Gammaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7452","OTU_05951","Bacteria","Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7453","OTU_05952","Bacteria","TM6","SBRH58","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7454","OTU_05953","Bacteria","OD1","ZB2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7455","OTU_05954","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7456","OTU_05955","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7457","OTU_05956","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7458","OTU_05957","Bacteria","Proteobacteria","Betaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7459","OTU_05958","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7460","OTU_05959","Bacteria","Cyanobacteria","Chloroplast","Stramenopiles","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7462","OTU_05960","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7463","OTU_05961","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Verrucomicrobiaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7464","OTU_05962","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bdellovibrionaceae","Bdellovibrio","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7465","OTU_05963","Bacteria","OD1","Mb-NB09","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7466","OTU_05964","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus","sucromutans",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7467","OTU_05965","Bacteria","TM6","SBRH58","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7468","OTU_05966","Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","AK1AB1_02E","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7469","OTU_05968","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7470","OTU_05969","Bacteria","GN02","GKS2-174","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7471","OTU_05970","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7472","OTU_05972","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7473","OTU_05973","Bacteria","OP11","OP11-3","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7474","OTU_05974","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7475","OTU_05975","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7476","OTU_05976","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","unclassified","unclassified","unclassified",0,0.02,0,0,0,0.01,0,0,0,0.03,0,0.03,0,0,0,0.09,0,0.01,0,0.01,0,0.18,0,0,0,0,0,0
"7477","OTU_05977","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Candidatus_Protochlamydia","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7478","OTU_05978","Bacteria","Actinobacteria","Thermoleophilia","Solirubrobacterales","Conexibacteraceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7479","OTU_05979","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae","Dysgonomonas","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7481","OTU_05980","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7482","OTU_05981","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7483","OTU_05982","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Hyphomicrobiaceae","Rhodoplanes","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7484","OTU_05983","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","mb2424","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0
"7485","OTU_05984","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7486","OTU_05985","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Rickettsiella","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7487","OTU_05986","Bacteria","Bacteroidetes","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7488","OTU_05987","Bacteria","Fibrobacteres","TG3","TG3-1","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7489","OTU_05988","Bacteria","TM7","MJK10","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7490","OTU_05989","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","Parachlamydiaceae","Neochlamydia","hartmannellae",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7492","OTU_05990","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Coxiellaceae","Aquicella","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7493","OTU_05991","Bacteria","Acidobacteria","iii1-8","DS-18","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7494","OTU_05992","Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7495","OTU_05993","Bacteria","GN02","BB34","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7496","OTU_05994","Bacteria","Proteobacteria","Alphaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7497","OTU_05995","Bacteria","Proteobacteria","Deltaproteobacteria","MIZ46","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7498","OTU_05996","Bacteria","Planctomycetes","vadinHA49","DH61","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7499","OTU_05997","Bacteria","OD1","SM2F11","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7500","OTU_05998","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7501","OTU_05999","Bacteria","OD1","ABY1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7505","OTU_06000","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0
"7506","OTU_06001","Bacteria","Proteobacteria","Deltaproteobacteria","Spirobacillales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7507","OTU_06002","Bacteria","Proteobacteria","Alphaproteobacteria","BD7-3","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7508","OTU_06003","Bacteria","Proteobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"7509","OTU_06004","Bacteria","unclassified","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7510","OTU_06005","Bacteria","Proteobacteria","Deltaproteobacteria","Spirobacillales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0
"7511","OTU_06006","Bacteria","GN02","GKS2-174","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7512","OTU_06007","Bacteria","OP3","PBS-25","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7513","OTU_06008","Bacteria","Chloroflexi","Thermomicrobia","JG30-KF-CM45","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7514","OTU_06009","Bacteria","Gemmatimonadetes","Gemm-2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7515","OTU_06010","Bacteria","Bacteroidetes","Saprospirae","Saprospirales","Chitinophagaceae","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0
"7516","OTU_06011","Bacteria","TM7","TM7-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7517","OTU_06012","Bacteria","Gemmatimonadetes","Gemm-1","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7518","OTU_06013","Bacteria","Proteobacteria","Betaproteobacteria","MND1","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7519","OTU_06014","Bacteria","Firmicutes","Clostridia","Clostridiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7520","OTU_06015","Bacteria","OD1","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7521","OTU_06016","Bacteria","Actinobacteria","unclassified","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0
"7522","OTU_06017","Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7523","OTU_06018","Bacteria","Acidobacteria","Acidobacteria-6","iii1-15","unclassified","unclassified","unclassified",0,0,0,0,0,0,0.01,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7524","OTU_06019","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","unclassified","unclassified",0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7526","OTU_06020","Bacteria","Verrucomicrobia","Verruco-5","WCHB1-41","RFP12","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7527","OTU_06021","Bacteria","Elusimicrobia","Endomicrobia","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7528","OTU_06022","Bacteria","Proteobacteria","Betaproteobacteria","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0
"7529","OTU_06023","Bacteria","OD1","ZB2","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7530","OTU_06024","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7531","OTU_06025","Bacteria","Elusimicrobia","Elusimicrobia","MVP-88","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7532","OTU_06026","Bacteria","Chlamydiae","Chlamydiia","Chlamydiales","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7533","OTU_06027","Bacteria","GN02","BD1-5","unclassified","unclassified","unclassified","unclassified",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
